000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "2000.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.858 New epoch: Wed May  5 15:50:07 2021
000.858 =================================================================
000.858 
000.858 Designed by Jiang Yanjun, build: May  5 2021  15:48:17
003.245 .... 7 packets received, 6810 bps, 85.13%, Err 1 (5.3e-05)
2156.799 .... 8011 packets received, 7611 bps, 95.14%, Err 179 (1.0e-05)
2158.919 .... 8019 packets received, 7611 bps, 95.14%, Err 179 (1.0e-05)
2161.019 .... 8027 packets received, 7611 bps, 95.14%, Err 179 (1.0e-05)
2163.118 .... 8035 packets received, 7611 bps, 95.14%, Err 179 (1.0e-05)
2165.264 .... 8043 packets received, 7611 bps, 95.14%, Err 180 (1.0e-05)
2167.369 .... 8051 packets received, 7612 bps, 95.14%, Err 180 (1.0e-05)
2169.481 .... 8059 packets received, 7612 bps, 95.15%, Err 180 (1.0e-05)
2171.588 .... 8067 packets received, 7612 bps, 95.15%, Err 180 (1.0e-05)
2173.707 .... 8075 packets received, 7612 bps, 95.15%, Err 181 (1.0e-05)
2175.810 .... 8082 packets received, 7611 bps, 95.14%, Err 181 (1.0e-05)
2177.925 .... 8090 packets received, 7611 bps, 95.14%, Err 181 (1.0e-05)
2180.035 .... 8098 packets received, 7612 bps, 95.14%, Err 181 (1.0e-05)
2182.154 .... 8106 packets received, 7612 bps, 95.15%, Err 181 (1.0e-05)
2184.522 .... 8111 packets received, 7608 bps, 95.10%, Err 182 (1.0e-05)
2186.621 .... 8122 packets received, 7611 bps, 95.14%, Err 182 (1.0e-05)
2189.810 .... 8129 packets received, 7607 bps, 95.08%, Err 184 (1.1e-05)
2192.713 .... 8139 packets received, 7606 bps, 95.07%, Err 185 (1.1e-05)
2194.817 .... 8150 packets received, 7609 bps, 95.11%, Err 185 (1.1e-05)
2196.937 .... 8158 packets received, 7609 bps, 95.11%, Err 186 (1.1e-05)
2199.047 .... 8166 packets received, 7609 bps, 95.11%, Err 186 (1.1e-05)
2201.167 .... 8174 packets received, 7609 bps, 95.11%, Err 186 (1.1e-05)
2203.285 .... 8182 packets received, 7609 bps, 95.12%, Err 187 (1.1e-05)
2205.395 .... 8190 packets received, 7609 bps, 95.12%, Err 187 (1.1e-05)
2207.503 .... 8198 packets received, 7610 bps, 95.12%, Err 187 (1.1e-05)
2210.689 .... 8206 packets received, 7606 bps, 95.08%, Err 188 (1.1e-05)
2212.796 .... 8217 packets received, 7609 bps, 95.11%, Err 188 (1.1e-05)
2214.900 .... 8225 packets received, 7609 bps, 95.11%, Err 188 (1.1e-05)
2217.008 .... 8233 packets received, 7609 bps, 95.12%, Err 188 (1.1e-05)
2219.111 .... 8241 packets received, 7609 bps, 95.12%, Err 188 (1.1e-05)
2221.246 .... 8249 packets received, 7610 bps, 95.12%, Err 188 (1.1e-05)
2223.366 .... 8257 packets received, 7610 bps, 95.12%, Err 188 (1.1e-05)
2225.459 .... 8265 packets received, 7610 bps, 95.12%, Err 188 (1.1e-05)
2227.568 .... 8273 packets received, 7610 bps, 95.12%, Err 188 (1.1e-05)
2229.685 .... 8281 packets received, 7610 bps, 95.13%, Err 188 (1.1e-05)
2231.793 .... 8289 packets received, 7610 bps, 95.13%, Err 188 (1.1e-05)
2233.907 .... 8297 packets received, 7610 bps, 95.13%, Err 188 (1.1e-05)
2236.032 .... 8305 packets received, 7610 bps, 95.13%, Err 188 (1.1e-05)
2238.161 .... 8313 packets received, 7611 bps, 95.13%, Err 188 (1.1e-05)
2240.240 .... 8317 packets received, 7607 bps, 95.09%, Err 189 (1.1e-05)
2242.374 .... 8328 packets received, 7610 bps, 95.12%, Err 189 (1.1e-05)
2244.498 .... 8336 packets received, 7610 bps, 95.13%, Err 189 (1.1e-05)
2246.583 .... 8344 packets received, 7610 bps, 95.13%, Err 189 (1.1e-05)
2248.710 .... 8352 packets received, 7610 bps, 95.13%, Err 189 (1.1e-05)
2250.832 .... 8360 packets received, 7610 bps, 95.13%, Err 189 (1.1e-05)
2252.931 .... 8368 packets received, 7611 bps, 95.13%, Err 189 (1.0e-05)
2255.027 .... 8375 packets received, 7610 bps, 95.12%, Err 190 (1.1e-05)
2257.135 .... 8379 packets received, 7606 bps, 95.08%, Err 191 (1.1e-05)
2259.279 .... 8390 packets received, 7609 bps, 95.12%, Err 191 (1.1e-05)
2261.357 .... 8398 packets received, 7609 bps, 95.12%, Err 191 (1.1e-05)
2263.498 .... 8406 packets received, 7610 bps, 95.12%, Err 191 (1.1e-05)
2265.608 .... 8414 packets received, 7610 bps, 95.12%, Err 191 (1.1e-05)
2267.703 .... 8422 packets received, 7610 bps, 95.12%, Err 191 (1.1e-05)
2269.837 .... 8430 packets received, 7610 bps, 95.12%, Err 191 (1.1e-05)
2271.929 .... 8438 packets received, 7610 bps, 95.13%, Err 191 (1.1e-05)
2274.051 .... 8446 packets received, 7610 bps, 95.13%, Err 191 (1.1e-05)
2276.163 .... 8454 packets received, 7610 bps, 95.13%, Err 191 (1.0e-05)
2278.274 .... 8462 packets received, 7611 bps, 95.13%, Err 191 (1.0e-05)
2280.384 .... 8470 packets received, 7611 bps, 95.13%, Err 191 (1.0e-05)
2282.500 .... 8478 packets received, 7611 bps, 95.13%, Err 191 (1.0e-05)
2284.618 .... 8486 packets received, 7611 bps, 95.14%, Err 191 (1.0e-05)
2286.725 .... 8494 packets received, 7611 bps, 95.14%, Err 191 (1.0e-05)
2288.847 .... 8502 packets received, 7611 bps, 95.14%, Err 191 (1.0e-05)
2290.955 .... 8510 packets received, 7611 bps, 95.14%, Err 191 (1.0e-05)
2293.085 .... 8518 packets received, 7611 bps, 95.14%, Err 191 (1.0e-05)
2295.197 .... 8526 packets received, 7612 bps, 95.14%, Err 191 (1.0e-05)
2297.315 .... 8534 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2299.413 .... 8542 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2301.534 .... 8550 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2303.625 .... 8558 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2305.739 .... 8566 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2307.863 .... 8574 packets received, 7612 bps, 95.15%, Err 191 (1.0e-05)
2309.960 .... 8582 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2312.083 .... 8590 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2314.197 .... 8598 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2316.310 .... 8606 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2318.419 .... 8614 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2320.520 .... 8622 packets received, 7613 bps, 95.16%, Err 191 (1.0e-05)
2322.633 .... 8630 packets received, 7613 bps, 95.17%, Err 191 (1.0e-05)
2324.765 .... 8638 packets received, 7613 bps, 95.17%, Err 191 (1.0e-05)
2326.889 .... 8646 packets received, 7613 bps, 95.17%, Err 191 (1.0e-05)
2328.994 .... 8654 packets received, 7614 bps, 95.17%, Err 191 (1.0e-05)
2331.103 .... 8662 packets received, 7614 bps, 95.17%, Err 191 (1.0e-05)
2333.204 .... 8670 packets received, 7614 bps, 95.17%, Err 191 (1.0e-05)
2335.337 .... 8678 packets received, 7614 bps, 95.17%, Err 191 (1.0e-05)
2337.437 .... 8686 packets received, 7614 bps, 95.18%, Err 191 (1.0e-05)
2339.563 .... 8694 packets received, 7614 bps, 95.18%, Err 191 (1.0e-05)
2341.663 .... 8702 packets received, 7614 bps, 95.18%, Err 191 (1.0e-05)
2343.796 .... 8710 packets received, 7614 bps, 95.18%, Err 191 (1.0e-05)
2345.910 .... 8718 packets received, 7615 bps, 95.18%, Err 191 (1.0e-05)
2348.022 .... 8726 packets received, 7615 bps, 95.18%, Err 191 (1.0e-05)
2350.134 .... 8734 packets received, 7615 bps, 95.19%, Err 191 (1.0e-05)
2352.227 .... 8742 packets received, 7615 bps, 95.19%, Err 191 (1.0e-05)
2354.338 .... 8750 packets received, 7615 bps, 95.19%, Err 191 (1.0e-05)
2356.457 .... 8758 packets received, 7615 bps, 95.19%, Err 191 (1.0e-05)
2358.581 .... 8766 packets received, 7615 bps, 95.19%, Err 191 (1.0e-05)
2360.674 .... 8774 packets received, 7616 bps, 95.19%, Err 191 (1.0e-05)
2362.802 .... 8782 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2364.905 .... 8790 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2367.016 .... 8798 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2369.143 .... 8806 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2371.266 .... 8814 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2373.362 .... 8822 packets received, 7616 bps, 95.20%, Err 191 (1.0e-05)
2376.563 .... 8830 packets received, 7613 bps, 95.16%, Err 192 (1.0e-05)
2378.661 .... 8841 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2380.772 .... 8849 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2382.889 .... 8857 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2385.014 .... 8865 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2387.136 .... 8873 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2389.241 .... 8881 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2391.352 .... 8889 packets received, 7616 bps, 95.20%, Err 192 (1.0e-05)
2393.461 .... 8897 packets received, 7616 bps, 95.21%, Err 192 (1.0e-05)
2395.580 .... 8905 packets received, 7617 bps, 95.21%, Err 192 (1.0e-05)
2397.693 .... 8913 packets received, 7617 bps, 95.21%, Err 192 (1.0e-05)
2399.800 .... 8921 packets received, 7617 bps, 95.21%, Err 192 (1.0e-05)
2402.451 .... 8927 packets received, 7614 bps, 95.17%, Err 193 (1.0e-05)
2404.564 .... 8938 packets received, 7616 bps, 95.20%, Err 193 (1.0e-05)
2406.659 .... 8946 packets received, 7616 bps, 95.21%, Err 193 (1.0e-05)
2408.795 .... 8954 packets received, 7616 bps, 95.21%, Err 193 (1.0e-05)
2410.902 .... 8962 packets received, 7617 bps, 95.21%, Err 193 (1.0e-05)
2413.015 .... 8970 packets received, 7617 bps, 95.21%, Err 193 (1.0e-05)
2415.119 .... 8978 packets received, 7617 bps, 95.21%, Err 193 (1.0e-05)
2417.229 .... 8985 packets received, 7616 bps, 95.20%, Err 194 (1.0e-05)
2419.347 .... 8993 packets received, 7616 bps, 95.20%, Err 194 (1.0e-05)
2421.435 .... 9000 packets received, 7616 bps, 95.20%, Err 195 (1.0e-05)
2423.560 .... 9008 packets received, 7616 bps, 95.20%, Err 195 (1.0e-05)
2425.670 .... 9016 packets received, 7616 bps, 95.20%, Err 195 (1.0e-05)
2427.786 .... 9023 packets received, 7615 bps, 95.19%, Err 196 (1.0e-05)
2429.902 .... 9031 packets received, 7615 bps, 95.19%, Err 196 (1.0e-05)
2432.013 .... 9039 packets received, 7615 bps, 95.19%, Err 196 (1.0e-05)
2434.115 .... 9047 packets received, 7615 bps, 95.19%, Err 196 (1.0e-05)
2436.242 .... 9055 packets received, 7616 bps, 95.19%, Err 196 (1.0e-05)
2438.879 .... 9061 packets received, 7612 bps, 95.15%, Err 197 (1.0e-05)
2441.008 .... 9072 packets received, 7615 bps, 95.19%, Err 197 (1.0e-05)
2443.112 .... 9080 packets received, 7615 bps, 95.19%, Err 197 (1.0e-05)
2445.222 .... 9088 packets received, 7615 bps, 95.19%, Err 197 (1.0e-05)
2447.352 .... 9096 packets received, 7615 bps, 95.19%, Err 197 (1.0e-05)
2449.445 .... 9104 packets received, 7615 bps, 95.19%, Err 197 (1.0e-05)
2451.573 .... 9112 packets received, 7616 bps, 95.19%, Err 197 (1.0e-05)
2453.668 .... 9120 packets received, 7616 bps, 95.20%, Err 197 (1.0e-05)
2455.791 .... 9128 packets received, 7616 bps, 95.20%, Err 197 (1.0e-05)
2458.703 .... 9135 packets received, 7613 bps, 95.16%, Err 198 (1.0e-05)
2460.827 .... 9146 packets received, 7615 bps, 95.19%, Err 198 (1.0e-05)
2462.933 .... 9154 packets received, 7615 bps, 95.19%, Err 198 (1.0e-05)
2465.025 .... 9162 packets received
